wl (nm),n,k
754.529605977538,0.678078243200887,2.53439334489933
755.313604716661,0.678026029970028,2.53901827367482
756.097603455783,0.677979620408881,2.54364059279299
756.881602194903,0.677938979574642,2.54826029179492
757.665600934025,0.677904072706621,2.55287736054499
758.449599673148,0.677874865227518,2.55749178922546
759.233598412273,0.67785132274467,2.56210356833095
760.017597151392,0.677833411051075,2.5667126886635
760.801595890515,0.677821096126494,2.57131914132729
761.585594629635,0.677814344138379,2.57592291772338
762.369593368758,0.67781312144276,2.58052400954485
763.153592107882,0.67781739458506,2.58512240877165
763.937590847005,0.677827130300831,2.58971810766577
764.721589586127,0.677842295516417,2.59431109876641
765.505588325247,0.677862857349573,2.59890137488512
766.289587064368,0.677888783110027,2.60348892910103
767.07358580349,0.677920040299882,2.60807375475643
767.857584542614,0.677956596614165,2.61265584545173
768.641583281735,0.677998419941093,2.61723519504121
769.42558202086,0.678045478362374,2.62181179762872
770.209580759979,0.678097740153555,2.62638564756267
770.993579499103,0.678155173784108,2.63095673943237
771.777578238224,0.67821774791769,2.63552506806304
772.561576977346,0.678285431412124,2.64009062851224
773.34557571647,0.678358193319551,2.64465341606521
774.129574455589,0.678436002886407,2.64921342623081
